Text,target
"I used to able to buy it at Wild Oats, now that they are gone I have to mail order.  Most definitely worth it.  Excellent texture and taste.  Makes great crumb cakes.",1.0
"This tea smells amazing when you open the bag--that's almost the best part!  However, it's advertised as ""flavored black tea""--but no matter how much I steep it, it doesn't get very dark or robust.  It's been good for inflammation!",0.0
"I don't have a pod coffeemaker, so I cut open the packets and put the coffee in my coffee jar when I ran out of the the French roast that was in it. I use one scoop of coffee with my Bodum French press every morning.<br /><br />So how did this coffee fare? Very well. I didn't find it too weak nor two strong. Very robust, not harsh. I don't think I'd recommend buying it if you have to cut open the pods and pour out the coffee the way I did, but you can buy the One Love Whole Bean Organic coffee from their website and grind it yourself. However, if you do have a pod brewer, then I'd recommend the pod version here without any reservation, because this is very good coffee.",1.0
"I really enjoy eating these bars they have a very natural and clean taste to them.  The only thing I would like to suggest is a less sweet version of these bars are offered, they are a little too sweet for my taste but that does not take away from my enjoyment of eating them.",0.0
"The big problem with most instant noodles is that the thin noodles get soggy and mushy when sitting in a bowl of soup, then loose quickly their flavor. These thicker noodles avoid that problem and are tasty until you finish the whole bowl. Yes, the soup is spicey, but you don't have to use the whole spice packet if you are a wimp. Just be careful if you are on a diet, since one package if 500 calories (the ""per serving"" label is for less than half a package).<br /><br />4 stars instead of 5 because instant noodles have so much fat and salt. Regular dried noodles are much healthier, if don't mind waiting a few more minutes for them to cook.",0.0
The Hazelnut coffee is the best full bodied and taste of all the coffee We have used,1.0
I had an idea the 2 pack was big but dang these are huge.  My 18 month old daughter loves this stuff though and if you can tolerate the fishy taste its a great snack.  Me and my daughter will snack on it during the day between playtimes and naptimes. The product is fresh as can be and has a nice crunch to it. She enjoys playing with it and its better then her having candy thats for sure.,1.0
"Upon opening the single packet, I smelled something that did not smell like coffee. Because I'm a polite person, I can't actually say what I smelled. Let's just say that it would be an odor one might come in contact with near a water treatment plant or a paper mill.<br /><br />After reading several reviews here before making coffee with the product, I decided to use a microwave to brew it. I put a cup of water in a large cup, put in the pod, put the microwave on high for 5 minutes (which usually boils water at 4) and pushed the start button. This means that I actually brewed the coffee for longer than recommended at higher water temperatures than a single-pod machine would use.<br /><br />The result after this method was STILL a weak cup of coffee. When I added soy and stevia, it actually tasted more like warm soy milk than anything.<br /><br />I will use the rest of the box, but only as back-up when I run out of my regular single-cup bags. Sorry, not really a coffee product I would buy.",0.0
"It is good, but I have had better.  It has somewhat of a bitter flavor, but it certainly gives you the caffeine buzz!",0.0
"I am ordering black channa dal, but I see no indication on this product description of how much I would get for the price - no ounces, no indication how big the package is.",0.0
"I've been a tea-lover for 30 plus years. some teas are too bitter, or strong, but this tea is so smooth and silky, even without adding a sweetener. I would'nt want to ever live without it!",1.0
"The Buffalo Bleu flavor isn't that great, at least to me.  It is a sort of barbeque flavor with a hint of tang.  I prefer the salt and ground pepper flavor, much more tasty.",0.0
"This is my favorite KIND bar.  The others are either too plain or too sweet for my taste.  This has the perfect blend of sweetness, tartness, and nuttiness.  I would highly recommend it as a snacking bar.  My problem is eating one at a time...",1.0
"I bought this syrup because my partner loves everything pumpkin. I thought I'd try it out to make pumpkin lattes and potentially use it to flavor other things.<br /><br />However, when tasted it, I was overwhelmed by cinnamon. I like cinnamon, but I felt the ""spice"" completely overpowered the pumpkin.<br /><br />Just in case the flavor would mellow when combined with food I tried it in a latte. The cinnamon still predominated and my drink had such a strong aftertaste I actually couldn't finish it. To be fair, I often find pre-flavored coffees to have an undesirable aftertaste as well, but I've had good luck with various syrups and additives... for instance, I can't stand Irish Creme flavored coffee, but I quite enjoy the occasional coffee with an actual shot of Irish Creme.<br /><br />I'm not saying the syrup is of bad quality, it's just that I feel it's important to let folks know exactly what they're in for.<br /><br />SUMMARY: I can't really taste the pumpkin over all the spice... very strong presence of cinnamon.",0.0
"My son has been gobbling these pouches down since he was just over a year old (he's now 2 1/2).  They are such a fantastic way to get quality foods into picky bodies.<br /><br />However, this is the only combo that he has refused to eat.  I've tried it multiple times, and he continues to leave the pouch full after taking just one sip.  The rest he will slurp down until even the air is out of the package ;)<br /><br />I'd order any of the other combinations if I were you.",0.0
"Out of the 6 loaves, I ended up throwing 4 of them away as they were molded. Even though the expiration date was 9/07, they were molded in Feb and again in May. They were still in their original packaging. So I ended up paying over $20 for 2 usuable loaves of bread.",0.0
"We tried this Arabica bean coffee versus Columbian bean for flavor comparison. We prefer the Columbian feeling it has a better more robust coffee flavor.  We give Arabica 4 stars, Columbian 5 stars!",0.0
Really good in hot foods such as oatmeal and coffee. Does not dissolve well in cold foods or cold liquids.I will definitely buy again.,0.0
this is an item I use regularly but Walmart stopped stocking it for awhile.  They now have it again at a much better price.,0.0
"I hate to admit I miss the lard. I was the one in your 4th-grade class who unscrewed the Oreo, ate all the white middle, licked the wafers clean and then ate the hardened chocolate wafers. That's the image I have of this cookie. Even Barbra Streisand coyly named her singing trio at the beginning of ""A Star Is Born"" the Oreos because she had two back-up singers who were black. That's why the idea of an Oreo Thin Crisp is rather lost on me.<br /><br />It is a single, nickel-sized baked chocolate wafer that more resembles a bleached Wheat Thin than the original Oreo. It does have some dusting of a white fructose sprinkle as perhaps a nostalgic tribute. Don't get me wrong, as the Oreo Thin Crisps are perfectly fine as low-calorie chocolate wafer alternatives go. They simply lack the lip-smacking satisfaction of a disassembled Oreo digested in pieces. The whole point of the 0.81-ounce bag of wafers is to tout that they are ""100 Calorie Packs"", a fine idea for Weight Watchers advocates and the rest of us who should be watching our weight. It's just that I don't feel very satisfied after finishing just one pack.",0.0
"Bag seems adequate, but sometimes gets a tiny hole during shipping (maybe from a sharp nut?). Perhaps better to order the ones in the bottles, but other than the bag problem, 'wonderful' company makes fantastic delicious pistachios.",0.0
Bought the Dark Brazilian Santos coffee on a recurring purchase.<br /><br />The coffee is full bodied and very enjoyable.<br /><br />The price is right.,1.0
"Besides this I've had Nature Factor organic, Amy & Brian, Blue Monkey, and Naked coconut waters and actual coconut water from the coconuts growing in my front yard (years ago).  Based on flavor alone this one tasted like it was processed too long, a one-note sweetness and not much else.  For me what was missing is the fresh, enzyme-y, multi-note flavors Amy & Brian or other brands capture that is similar to raw coconut water. On the plus side:  no tin can off-flavors like I've experienced with Blue Monkey or an occasional can of Amy & Brian's and the price is tolerable.  Amazon delivered in excellent condition on time. Taste Nirvana coconut water  - just not the right taste for me.",0.0
"I purchased goldens malted waffle mix appox. 6 months ago after trying the waffles in a hotel while traveling,it was great.I use it according to the directions on the side and use my Kitchenaid wafflemaker,my husband now likes waffles. Now have my sister-in-law using it and she's happy",1.0
My son really enjoys these flavors and the texture. Everytime I have ordered baby food it arrives very well packed in bubble wrap. Some of these combinations are hard to find and stores adn much more expensive.,0.0
I use this product when I want to relax because it smells great but I won't buy it again because it is too mild for my liking.,0.0
We had a guy bring a dozen of these little jewels on a hunting trip and I almost hiked out in order to find more. I usually put in over 300 hours a year hunting and fishing and I am always searching for the right snack to pack. The Lil' Chub is not loaded with sugar which will make you crash and it's small enough that you don't over indulge. A hand full of crackers and one Lil' Chub will get through 3 or 4 hours without hunger. I can't wait to order them from Amazon. In 30 years of being in the outdoors --- THIS IS BEST SNACK IDEA I HAVE EVER SEEN...,1.0
"My husband use to go to  mcdonalds  a few time a week to get a caramel frappe one day he saw the mocafe on amazon and wanted to try it and he hasn't bought a frappe from mcdonalds since,  we make ours with 2% milk and it's the best, plus we don't get that caffine acid reflux that you get from fast food places. we highly recommend the tahitian vanilla latte we just ordered one each of the other flavors, try some whipped cream and caramel and you'll be hook too.",1.0
"This is much stronger than the Carabou or the original Lake and Lodge coffee. Not for the faint of heart. But it is tasty, without bitterness.",1.0
"This bone is nothing more than a very expensive dog biscuit. My dog consumed the entire thing in less than 20 minutes. He really enjoyed it, but there is no way I'm going to buy another one. There are a lot of  more durable bones that cost the same or less than this one. I do not recommend it at all.<br /><br />My dog loves Nybone products. All the other ones seem to last a long time. I guess this ""Edible"" line is just made for eating and not chewing. In my opinion, the price is way too high for what you get. I highly recommend other Nybone products, but steer clear of this one.",0.0
"All 5 of my cats liked both flavors preferring the Chinese chicken to the very watery pot pie. Although it does not state it is human grade, it certainly appears that it is by sight and smell. Both appeared to have a cornstarch based ""gravy"" with shredded or diced white chicken meat and diced carrots. I took my cats gobbling it down that it was tasty. I was surprised all of them liked both flavors as 2 of my cats are rather finicky. This cat food reminds me of a similar product Whole Foods used to carry in their brand name that I bought on a clearance sale. I alternate buying dry and canned food by Castor & Pollux's (regular and organic), Natural Balance, AvoDern, and By Nature (regular and organic). I feed them regular canned during the week and organic canned food on the weekends. The only issue I have w/ this product is the price point. The brands previously listed range from 5.5 to 6.5 oz. (By Nature-only 12 6.5 cans) and none are watery. They cost the same per can or you could view it as almost half price since the weight is almost double. Since I'm feeding 5 cats approximately 3oz. canned per day and all the dry they can eat at about $2/oz., I try to be as cost effective as possible while only purchasing those high quality products which I also consider this cat food to be. If you read up on pet food in general, you will no longer purchase poor quality food such as Friskies, Iiams, Science Diet, Fancy Feast, etc. If you go to PETCO or Care A-Lot(they carry better brands than PetSmart) and read the ingredient list you will be shocked, appalled, and enlightened. Cats do not well tolerate wheat, corn or soy and NO pet should EVER be fed animal by-products (see pet food at About.com for more information). Since Amazon currently has a [...] coupon off of [...] purchase, I will likely go ahead and purchase the crab flavor and the mixed fish case. Keep in mind you should limit the amount of tuna fed to your cat as well as to your children and any adult (see FDA website for tuna cautions and listed safe fish to eat). I hope in the future Petite Cuisine produces a more cost effective 5-6 ounce can sold in a 24 can case.",0.0
"im not a health nut so I use this product casually.  but when I do, i notice more energy.",1.0
"Ok- this sounds greedy, but one day, a friend and I were out for a nightly stroll; you know, getting our exercise on.  We came to this health food store, where I bought these for the first time.  Um.... I finished the whole bag before we got back to her house, and then I came here an ordered a whole damn box of these.<br /><br />These are the lightest chips I have ever tasted.  They are not greasy at all - and have just the right amount of seasoning on them.  For anyone who has ever fried anything in coconut oil, you might agree that foods you fry simply turn out crispy and light.  I am assuming this is the same case for avocado oil, and we see this in the taste of this chip.<br /><br />Oh, that box of chips - lasted me about a week.  Ya, OINK!  Enjoy yours.",1.0
"My Canadian wife is addicted to Red Rose tea.  Nothing else will do.  While this US version is a little weaker than the Canadian blend, it is the next best thing.  Has been hard to find in the supermarkets.  This was easy and cheaper than the Red Rose site, even.",1.0
"I drink a lot of different teas and tried this out recently.  I'm hooked.  I think the quality is wonderful and yes, it's a bit pricey for the amount you get so I hope I can find it in the future in some bulk form for a discount.  The smell is amazing.  I even eat the tea leaves and the rice when I'm done.  Quite yummy.  I also don't add sugar or honey and just love it the way it is.  Feeling healthy!",1.0
"Always my favorite, but getting harder and harder to find.  Used to come in the 28 ounce canisters, now only the 7.33 ounce canisters.  I wish they'd bring back the larger canisters.",1.0
"If I could suggest one change to make to these potato chips, there would be none. They are perfect just as they are. The chips have a bit thicker cut, a more complex potato flavor than regular chips, and just the right amount of salt--it's there, but it's not overpowering.<br /><br />These are the first Terra chips I have had. I was initially craving the Terra Sweet Potato Sea Salt chips and wanting to try those, but due to the larger portions they cost a bit more than I wanted to spend for a first purchase. Instead, I went with Terra Blue Potato Chips based on their reviews, and I am so thankful I did. I have a new favorite potato chip.",1.0
For years this has been our favoite sugar.  Wife totally substituted regular white sugar with this and tastes much better.  Only thing I didn't like was the expense.  This is about 1/3 cheaper than our local store.,1.0
"These lollipops are made from organic ingredients and colored by natural dyes found in carrots and red cabbage.  Many children react badly to artificial food dyes, and it's nice to find a product that avoids them yet is still visually appealing. I appreciate the fact that they use evaporated cane juice rather than refined white sugar too.  Best of all, these pops taste great!  The flavors in our assortment are Cheeky Lemon, Pomegranate Pucker, Wet-Face Watermelon, and Mango Tango.  A terrific product!",1.0
I started using Madhava Agave after I saw something on a healthy eating program that mentioned using agave instead of sugar. I tried Madhava Agave which I started purchasing at the grocery store but it was expensive. I went on line and found it on amazon.com. I was so thankful that I can purchase it by the case which makes the price per bottle less than half the price I was paying in the store and I do auto ship so I don't have to worry about running out!,1.0
"The cost for this product including shipping is way too rick for my blood. From now on, I'll make my own dressing.",0.0
"The product is very good. Best oatmeal around. This vendor is NOT. I've tried to get a response from them about the shipping and they have ignored 4 attempts. I paid for expedited shipping, which was more than the oatmeal, or the same and it arrived about 10-14 days later. They shipped it ground and took my money for 2 day shipping. All I wanted was the difference of ground/2nd day reimbursed to my account. I'll go to Ireland before I order from them again.",0.0
"I compared 4 different brands of matcha green teas. Here's how they rate:<br /><br />#1 DO 2nd Harvest, excellent flavor, texture, and color, expensive, organic<br /><br />#2 Serendipi, great flavor, best price for the quality, organic<br /><br />#3 The Tao of Tea, local Portland Oregon company, fair flavor, price slightly lower than DO, organic<br /><br />#4 Maeda-en, available at Uwajimaya. Difficult to dissolve. Less favorable flavor and not organic<br /><br />Uwajimaya has best selection of Matcha teas with several others I have not tried yet. Whole Foods carries both DO and Tao of Tea. New Seasons currently does not carry Matcha. Serendipi is available on Amazon for $17/4 oz. box, best tea for your money!",0.0
I tried this Organic Extra virgin coconut oil since I already read good things about it and it worked wonders on my hair and skin.,0.0
"This is a great flavored coffee nevertheless, K-cups are getting too expensive for everyday home use.  I am now using the filler and using my own ground coffee much of the time. It's also helpful to look for other price alternatives.",0.0
"Thanks to Influenster I got the chance to try these yummy Quaker soft baked raisin cookies! It was love at first bite!I like the fact that it's made with whole grain quaker oats and it provides a good source of fiber. All in all, the soft, chewy, homemade taste makes this one a tough cookie to beat.",1.0
"I ordered this based on the photo and the description of ""medium"". It is extremely small and not worth the cost in any way. I will not order from this company again.",0.0
"Hot but not too hot, very flavorful.  You may see Sriracha on the table at most of your favorite asian restaurants and it has earned a place on my kitchen table, too.",1.0
I purchased this Bigelow tea in the grocery store originally and loved the taste.  I bought it because it is caffeine free and has antioxident benefits but the astounding thing is how delicious it is.  I used up one box quickly and went to purchase more but could not find it again in any of my local markets!  Then I thought of trying Amazon and was delighted to find it here and at a lower cost than I had paid in the store!  I bought a 6-pack carton and have been enjoying it daily.  The smell of this tea when opening the box is almost intoxicating!  Such a wonderful aroma and flavor. I have always liked Bigelow's products and this one certainly is one I would recommend to anyone who likes herbal teas.,1.0
Since I am not the one who eats this I can't vouch for the taste......however the dog seems to love it. One thing we as dog owners like about this food is that it cut down the gas our schnauzer had. We switched from another food which really made the dog gassy. That one simple thing alone makes this food awesome!!!!  Amazon has this for about 10 bucks lower than pet smart so it makes it a good deal.,0.0
"Edit: Upgraded to 5-star.  They appear to have changed the recipe, as the last couple containers I have acquired have tasted substantially better! It almost tastes like Swiss Miss cocoa (and while Swiss Miss is not really my idea of great cocoa, for a protein drink mixed with water, that is pretty good!)<br /><br />Summary: This is the best non-whey, non-soy protein I have found, and I would highly recommend it to anyone with soy+whey/dairy sensitivities! I rated this 4 stars, but if you can't have whey, it is definitely a 5-star product.<br /><br />I'm allergic to both whey and soy, which has made finding a good protein supplement quite a pain! I have tried pretty much everything on the market, including a variety of wheat, buckwheat, and brown rice proteins.  If you are looking for the highest quality protein available, you are unfortunately limited to egg, soy, whey, or casein (based upon PDCAAS, the FDA and FAO/WHO's method of determining protein quality), so egg is really preferable to the alternatives.  Fortunately, this is, in terms of consistency, digestibility, and nutritive content (0 fat 0 carbs), and overall flavor, the best of the various proteins I tried.  In case you are wondering, there is no cholesterol in this protein, either.  Texture and overall 'drinkability' are great... I drink it mixed with water with no issues.  Flavor is decent: obviously, none of us are drinking protein powder expecting a gourmet flavor extravaganza.  This protein is decently tasty if you like chocolate (not as good as most whey/casein proteins, but better than almost all non-whey proteins... I tried quite a few of those as well before discovering that I could not tolerate dairy proteins).  Be warned: the vanilla version of this product tastes terrible.  In my opinion, it is barely drinkable.<br /><br />Four stars overall.  If I had no food sensitivities, I might still use this in conjunction with whey protein, but would probably not use it exclusively.<br />Five stars if you can't have whey protein!<br /><br />I hope that this review is helpful!",1.0
"I'm sure there is some reason this stuff is better than some other artificial sweetners, but I found the taste to be really nasty. It's bitter and leaves a bitter aftertaste. It does dissolve completely, but so what if it tastes terrible? I hav not tried Truvia but probably won't if it's the same basic stuff as this.",0.0
"this does not work on windows 7, tried reinstating software and to no surprise it din't work. This was a waste of time and money. Be aware of this issue.",0.0
A pretty good number of the nuts were whole.  Luckily I have a chopper.,0.0
Seriously?  $25 for 3 bags of chips?  I have been on the waiting list to be notified when they became available for purchase.  I am really disappointed that Amazon is selling them for about 10 times what they are worth.,0.0
"Not a huge cocoa fan. This is okay tasting. It seemed a little powdery and dry and again, I got an odd aftertaste.",0.0
"I have tried many different protein powders over the years, and while it is hard to write a review based on taste alone (since everyone's taste is different), I'm going to go ahead and say this is the most rancid tasting gunk I have ever had the displeasure of putting in my mouth.<br /><br />I mix my protein shakes with a hand blender, so I rarely have any mixing problems - and even this protein mixed well.  The fun really began when I tasted it.  It tastes sour and acrid at the same time, absolutely horrendous.  I could not finish the shake I had mixed up, and had to wash my mouth out with apple juice to get that sick taste out before I could actually eat or drink anything else.<br /><br />This is a terrible protein powder from the standpoint of taste, in my opinion.  Of all the types I have tried, which is many, this has taken seat as the new ""worst"" one.<br /><br />FYI, I had ordered this with another brand because I am testing egg protein powders due to casein sensitivity.  If anyone has an egg protein powder recommendation, PM me.",0.0
"I am not one to write a lot of these review, but I just had to say how excellent this soup was. I is so rich and hearty it is hard to believe it is healthy!",1.0
"I have been eating Bran Chex forever and have found it impossible to find in local stores. So,I found Amazon and my Bran Chex. The greatest cereal for mind and body.<br />It keeps me in check.  Go Bran Chex!!!!!!!!!!!!!!!!!!!",1.0
"These taste more like a treat than a health bar.  It's hard to believe they're good for you.<br /><br />The bars are made of Kashi's wheat mix, but it tastes even better with the peanuts.  One side is covered with chocolate.  Sweeter than other granola bars, not as sweet as a candy bar.  Perfect for most occasions.<br /><br />This is the tastiest Kashi product I've tried.",1.0
"Tastes great, very yummy.  Will order again.  Healthy for you too.  No artificial anything.",1.0
Wow!  Hard to find Gluten-Free foods available at Amazon for less than what they sell for in any store around!  What a good deal!  Thank you Amazon!!!,1.0
"It's not often that I feel compelled to leave a review on a product, but I didn't like this at all.  It didn't taste like chicken broth, and it didn't even taste good to make up for that fact.  I feel like I wasted my money.",0.0
"I recently learned (and just got confirmation from calling Earth's Best) that their jar lids contain BPA and was told that they have no plans on changing the packaging.  The rep said the amount is small, but quite frankly, how can you sell _organic_ food tailored for infants and put hazardous to health and development substance!  It is such a shame really because we love this product and their other baby food offerings (and it's kosher as well!), but now have to search for other products.  In summary, if you care about your child's health, beware that the lid on this item contains BPA and the company rep. as of 12/27/10 said that they do not have plans on changing their packaging.",0.0
"Mint mint mint! This is my review of how to love mint matcha!<br />First of all - they're both green! That helps with that feeling of ""I'm drinking a strawberry flavoured drink but it's green instead of red! Ow my brain!""<br /><br />It freshens your breath! Don't do what I do and make your matcha way too strong - otherwise associations of swallowing mouth wash come to mind. Oops!<br /><br />It's classy! Think of cr&egrave;me de menthe. Okay cr&egrave;me de menthe way be a little old fashioned, but it still hits the spot when you sip from crystal glasses. Drink this matcha from a crystal bowl! Now you're fancy too!<br /><br />It's great for cookies! Peppermint shortbread is one of my favourite Christmas cookie flavours. Nobody will blink at a red and green cookie - so go for it!<br /><br />It's a perfect mixer! I know this is a strange and unorthodox review, but this is finally the part when I drink the matcha and love it! Chocolate mint my friends.  I mixed a healthy dose (1/2 tsp) of Belgium Chocolate matcha with a small amount (1/4 tsp) of mint matcha! The mint is quite strong, but after experimenting I've found this to be my favourite mix. For an extra treat I add the matcha right into warm milk and froth it up!<br /><br />It is delish and reminds me of an After Eight hot chocolate. If that's not a treat, I don't know what is!",0.0
"It seems that this Yumberry Blackcurrat tea may have replaced the Wild Blackcurrent tea.  The Yumberry Blackcurrant is good, bur not as flavorful or have the bold fruity taste of the Wild Blackcurrant.",0.0
"If I can't find this at my local market or in a near by store, I order it from Amazon. I drink this tea after a night of drinking alcohol in order to help cleanse my liver.",1.0
"Was camping in the Northern Rockies last fall.  We ran out of coffee, decided to try these for ease.  We'd been using an old fashioned percolator on the campfire.  One bag was weak, and even two were so so.  I can live with a few grounds I decided!  And the dog loves the grounds too... :D",0.0
I love the taste of Buckthorn jam. This one is too sweet for me... actually so sweet that can not taste the berries.<br />Love it that it is in glass jar and actually with no preservatives and you can see bakthorn is in there:),0.0
"I like the Peanut Butter and Chocolate Chip flavors of these bars, but the Cranberry Flax one is a little too tart for my taste.  My husband hates them and won't come near them.  I love Corazona bars in general, but this flavor is just not that great.",0.0
These cookies are wonderful and healthy for you.  My kids absolutely loved them and I love that they love something that is good for them!,1.0
"I have tried many a rooibois, and this one tops the list. It's kosher, certified organic, packaged with an extremely minimal amount of non-recyclable material and the best-tasting of the rooibois teas in teabags I have found anywhere. The only way to improve upon this is to buy it in bulk, directly from the africanredteacompany itself in Los Angeles. Highly recommended!",1.0
"I use this product to mix into my weight loss shakes.  It makes them taste great, and adds only 45 calories!  What's not to love?  It also tastes decent when made into regular peanut butter.",1.0
"This is a dried noodle soup that you put the seasoning in the noodles then either put water in it and microwave for three minutes or pour boiling water over it and wait for a few moments.<br /><br />The flavor was spicy chicken and I admit that I felt a little of the warmth from the spices, but didn't really taste the chicken flavor. I did like that there was green onions in with the seasoning. This was better than the usual peas and carrots that are on the top of a Cup O Noodles.<br /><br />I didn't like the bowl that the soup came in. When it had hot water in it, it became really flimsy. I was afraid that the edge was going to cave in and I would get burned from the hot water.<br /><br />In the end, this was basically a Cup O Noodles soup. It tasted just like a Cup O Noodles except that they seasoning package was separate and you had to pour that into the soup before messing with water.<br /><br />At the moment, Amazon does not have a price listed for these so I don't know how cost effective they would be. In my opinion, I would say that the noodle soup was good and filling but take a look at the Cup O Noodles selection before deciding if you really need to order the soup from Amazon.<br /><br />Shawn Kovacich<br />Author of the Achieving Kicking Excellence book and DVD series.",0.0
"I grew up in New Orleans, my mama cooked Red Beans and Rice at least once a week. (I used to hate it!) But oddly enough now I can't get enough of her Red Beans and Rice when we visit.  Once we were home visiting and she had Red Beans in the crock pot ready for us when we arrived. I couldn't believe how good they were, she said ""I have a confession. I didn't make these. These are canned beans and all I did was add some sausage and Tony's"". I have been hooked ever since. She just sent me a 12 pack for my birthday. The white beans are just as good. I add them to my taco soup, or serve over brown rice. Superb!<br />I try not to eat much meat so I don't even bother with the sausage.. I do add some liquid smoke though and sometimes if I have time I add the trilogy minced..(onions, bells and celery). But it taste totally fine without it.",1.0
I had my doubts about this but I bought it anyway and now I must say it's pretty tasty.  I add some splenda and it's quite good.  I have only used it for iced tea but I also wonder how it would do in a hot toddy this winter...,0.0
Received in good condition and in a timely manner.  Great for relaxing the heart.,0.0
"One of the reasons I ordered this product is that its ingredients look to very good quality. I hoped that it would be tasty enough to entice our finicky German Shepherd/Belgian Malinois to eat with a little more gusto. However, it didn't pan out for us. I don't blame the product for this, in the least. I still think it is good quality and could be of benefit to dogs. I just have a very picky eater.",0.0
"Cats love it! And Wellness is a brand I trust. Cats only get canned food once a week as a treat, and this does not adversely affect kitty tummies or the litter box between premium dry food meals.",1.0
"If you have only water and don't have gatorade in the fridge and are short in minerals and feeling dehydrated, squirt this into some water and drink it up.  You'll get some of your essential ions back.  It's quick and easy.  I wouldn't drink this on a normal day though.",0.0
"the consistency is off, and it doesn't hold up well on a cake.  Next time I'll make my own buttercream frosting.",0.0
"Strangely enough but this Starbucks' instant coffee tastes better than the instant coffee I purchase in the Starbucks coffee shops. I often worry that the coffee may be old and have a wierd taste -- which has occurred twice. So, of course I was nervous about ordering this large amount online but said what the heck. It was a good choice. I do wish they would instant package the Breakfast Blend. That is my very favorite. Pike's Place is my next fav -- but not to be had in the instant variety either. This Columbian, medium roast, is quite tasty though. I'm having a cup right now and really enjoying it. Oh by the way, for the person who said the coffee is too strong and uses only half the package and the remainder of the coffee turns to goo. Tip: Do not pour the coffee into a cup of hot water. The steam from the water instantly makes the coffee hard to pour from the package and indeed starts to dissolve the coffee. Pour the coffee into the empty cup and then seal the package. A small paper clip works well.",1.0
"Stash Premium Wild Raspberry Hibiscus tea makes great-tasting, refreshing iced tea at a fraction of the price, and a fraction of the footprint, of bottled beverages.<br /><br />Portland-based Stash Tea Company says that this tea is 100% natural.  The ingredients are hibiscus flowers, orange peel, lemongrass, rosehips, raspberry flavor, licorice powder and citric acid.  For some reason, the ingredients also list soy.<br /><br />The taste is crisp and refreshing, even iced and without any sweetener.  A small amount of sugar, stevia (such as <a href=""http://www.amazon.com/gp/product/B000QV8HMQ"">Stevita Supreme - 50pkts - 1.8 oz / Packet</a>) or other sweetener is all you need to satisfy a sweet craving.<br /><br />To make great iced tea, bring water (filtered according to your preferences) to a boil, then let cool until bubbles are no longer forming.  Slowly pour the water into a heat-tolerant pitcher (I recommend <a href=""http://www.amazon.com/gp/product/B0013Z9NY0"">Luminarc Quadro 2-Liter Glass Pitcher with Lid</a> -- get two, one for the fridge and one for the next batch!) and steep 4 teabags for 3 to 5 minutes, then let cool and place in the refrigerator.<br /><br />One box of 20 bags will make 10 liters of iced tea -- that's a huge savings compared to bottled beverages, which are about 10 times the cost.  The bags and the box can go in the compost, making this option superior to bottled beverages (really just another form of bottled water).  Bottled beverages also require much more fossil fuel use to transport from the bottler to the store.<br /><br />I do wish that Stash would market a licorice-free version.  A recent study showed that 1 daily serving of hibiscus tea can lower systolic blood pressure (the top number) by 7 mm of mercury.  This may be helpful for those with hypertension.  Licorice, on the other hand, is a potent raiser of blood pressure.<br /><br />With your Amazon Prime membership, and Amazon's convenient subscription plan, Stash Premium Wild Raspberry Hibiscus tea can be shipped at customizable intervals to you for further savings.",1.0
My daughter loves Earth Best jar food. She is very picky about the taste so their varity comes in very handy.,1.0
"This is my favorite Simply bar flavor! It is not only delicious but high-quality protein bar and is exactly what it is described as ""Simply"" delicious. The cocoa coffee tastes just like it sounds, actually it tastes BETTER than it sounds and I am soooo happy that I discovered this bar. It is simply delicious and you HAVE to give it a try...you won't be disappointed! :)",1.0
"This is a super yummy cereal! I even like it better than the regular cheddar cheese mac and cheese. BUT LEAVE OUT THE MILK! (it makes it watery) but it still is yummy, if you don't add milk. :)",1.0
i havent had to use loads of this yet. its a big bottle and will be lasting me a long time. i use it with almost everything. it was fresh(not old). good price as well,1.0
"For any Tea lover, (we became fans in England) Ahmad Tea pleases immensely. I/we have sampled tea from quite a few vendors but after our son brought a pack of Ahmad Tea back with him (from Jolly Old..) as a gift, we were sold. We found the flavor splendid. We loved it. It is fully flavored and needs NO sugar/milk/sweetener at all. (And I usually needed sweeteners with the other brands of Earl Grey, so...)<br />Buying it from Amazon is a very economical solution and delivery was expediant. I HIGHLY recommend, if you enjoy hot tea, try this brand!<br />MAC,<br />Please excuse any spelling errors, that may have occurred in my haste, and NO spell-check help. Heheheh. Ta-ta. ""Earl Grey..hot"". JLP",1.0
This KIND bar is pretty intense.  The chocolate and cherry combo create a really strong flavor. The palm kernal oil ingredient in the chocolate is a concern as that oil is not said to be very healthy.,0.0
"This just doesn't taste like cherry to me.  I like sparkling juice, such as the <a href=""http://www.amazon.com/gp/product/B0014WYXYW"">Izze Sparkling Juice</a>, so I hoped that this would be a nice alternative to give me additional flavors.  It also has 120 calories in this little can, which is really disappointing.  It's not really healthier than soda.",0.0
I go these as a gift for my husband who loves figs and chocolate-he couldn't stop eating them!  The supplier got them here pretty quickly too. They are already all eaten up!,1.0
"All 4 of my ferrets go nuts for this stuff. Even though theres a picture of a dog or cat, it isnt specific to just one species, its great for all of them! The ONLY ingrediant is 100% chicken breast which is perfect for ferrets an is the most healthy ""treat"" out there, better then the other junk like N-bones, bandits etc. They say the best treat is meat, so this stuff is PERFECT! It takes time for them to get used to it but once they did, they started doing tricks the 2nd they see the bag.<br /><br />There has been a huge increase in there coat and there energy levels. And since i started putting it in there food they even eat alot less because there getting filled more with meat as well. I support this treat for dogs, cats and ferrets :D!",1.0
